subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status	epoch_index	target_index	split	lab_subject_id	artifact_status_npz	epoch_valid_npz	usable_for_finetune
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	146	8	6	1105	gorilla	images_THINGS/object_images/gorilla/gorilla_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/gorilla/gorilla_19s.jpg	True	False	1	1060231	1780922019194.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	24.659981	pass	745	104	val	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	147	8	7	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	True	2	1063114	1780922024960.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	29.666868	pass	746	128	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	148	8	8	1088	slipper	images_THINGS/object_images/slipper/slipper_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/slipper/slipper_02s.jpg	True	False	1	1066100	1780922030932.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.438656	pass	747	87	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	149	8	9	1102	crab	images_THINGS/object_images/crab/crab_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/crab/crab_02s.jpg	True	False	1	1069188	1780922037109.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	19.701246	pass	748	101	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	150	8	10	1033	helmet	images_THINGS/object_images/helmet/helmet_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helmet/helmet_11s.jpg	True	False	1	1072245	1780922043223.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.077026	pass	749	32	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	151	8	11	1141	peach	images_THINGS/object_images/peach/peach_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/peach/peach_09n.jpg	True	False	1	1075442	1780922049617.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.668873	pass	750	140	val	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	152	8	12	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	True	2	1078026	1780922054786.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	23.144278	pass	751	129	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	153	8	13	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	True	2	1081160	1780922061054.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	19.704096	pass	752	149	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	154	8	14	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	True	2	1084128	1780922066990.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	13.357644	pass	753	144	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	155	8	15	1094	onion	images_THINGS/object_images/onion/onion_03n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/onion/onion_03n.jpg	True	False	1	1087450	1780922073635.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	29.989252	pass	754	93	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	156	8	16	1153	donut	images_THINGS/object_images/donut/donut_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/donut/donut_15s.jpg	True	False	1	1090453	1780922079641.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	18.125284	pass	755	152	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	157	8	17	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	False	2	1093454	1780922085643.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.430384	pass	756	26	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	158	8	18	1014	shark	images_THINGS/object_images/shark/shark_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shark/shark_07s.jpg	True	False	1	1096469	1780922091674.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	18.105577	pass	757	13	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	159	8	19	1025	llama	images_THINGS/object_images/llama/llama_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/llama/llama_05s.jpg	True	False	1	1099525	1780922097786.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	18.689680	pass	758	24	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	160	8	20	1148	broccoli	images_THINGS/object_images/broccoli/broccoli_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/broccoli/broccoli_09s.jpg	True	False	1	1102710	1780922104156.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	52.304859	pass	759	147	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	161	9	1	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	True	2	1106144	1780922111025.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	35.518108	pass	760	146	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	162	9	2	1083	shirt	images_THINGS/object_images/shirt/shirt_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shirt/shirt_03s.jpg	True	False	1	1116468	1780922131674.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.282476	pass	761	82	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	163	9	3	1041	octopus	images_THINGS/object_images/octopus/octopus_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/octopus/octopus_09s.jpg	True	False	1	1119470	1780922137678.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	30.464724	pass	762	40	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	164	9	4	1018	coffee	images_THINGS/object_images/coffee/coffee_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coffee/coffee_15s.jpg	True	False	1	1122472	1780922143682.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	32.919655	pass	763	17	val	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	165	9	5	1136	snake	images_THINGS/object_images/snake/snake_16n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/snake/snake_16n.jpg	True	False	1	1125474	1780922149687.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	43.921307	pass	764	135	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	166	9	6	1044	raccoon	images_THINGS/object_images/raccoon/raccoon_08n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raccoon/raccoon_08n.jpg	True	False	1	1128476	1780922155691.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.873920	pass	765	43	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	167	9	7	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	True	2	1131454	1780922161647.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	25.271896	pass	766	26	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	168	9	8	1128	toad	images_THINGS/object_images/toad/toad_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/toad/toad_01b.jpg	True	False	1	1134230	1780922167200.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	35.162415	pass	767	127	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	169	9	9	1043	ostrich	images_THINGS/object_images/ostrich/ostrich_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ostrich/ostrich_15s.jpg	True	False	1	1137232	1780922173204.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	26.300278	pass	768	42	val	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	170	9	10	1099	tricycle	images_THINGS/object_images/tricycle/tricycle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tricycle/tricycle_12s.jpg	True	False	1	1140234	1780922179208.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	46.442581	pass	769	98	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	171	9	11	1117	hamster	images_THINGS/object_images/hamster/hamster_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/hamster/hamster_07s.jpg	True	False	1	1143236	1780922185213.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	17.952719	pass	770	116	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	172	9	12	1030	puffin	images_THINGS/object_images/puffin/puffin_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puffin/puffin_02s.jpg	True	False	1	1145988	1780922190717.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	18.363873	pass	771	29	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	173	9	13	1080	camcorder	images_THINGS/object_images/camcorder/camcorder_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/camcorder/camcorder_07s.jpg	True	False	1	1148995	1780922196731.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	34.138515	pass	772	79	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	174	9	14	1070	dragonfly	images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	True	False	1	1151992	1780922202726.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	20.724941	pass	773	69	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	175	9	15	1007	mirror	images_THINGS/object_images/mirror/mirror_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mirror/mirror_08s.jpg	True	False	1	1154994	1780922208730.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	28.326414	pass	774	6	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	176	9	16	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	True	2	1157814	1780922214370.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	16.808229	pass	775	58	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	177	9	17	1158	bulldozer	images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	True	False	1	1160998	1780922220739.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	27.644333	pass	776	157	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	178	9	18	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	True	2	1163884	1780922226511.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	34.771423	pass	777	50	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	179	9	19	1076	groundhog	images_THINGS/object_images/groundhog/groundhog_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/groundhog/groundhog_01b.jpg	True	False	1	1167002	1780922232747.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	21.005053	pass	778	75	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	180	9	20	1122	webcam	images_THINGS/object_images/webcam/webcam_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/webcam/webcam_08s.jpg	True	False	1	1170254	1780922239252.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	16.284508	pass	779	121	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	181	10	1	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	True	2	1173650	1780922246044.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	44.659386	pass	780	51	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	182	10	2	1142	piglet	images_THINGS/object_images/piglet/piglet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/piglet/piglet_07s.jpg	True	False	1	1186012	1780922270769.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.238575	pass	781	141	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	183	10	3	1064	fly	images_THINGS/object_images/fly/fly_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/fly/fly_17s.jpg	True	False	1	1189264	1780922277274.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	33.225872	pass	782	63	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	184	10	4	1060	squirrel	images_THINGS/object_images/squirrel/squirrel_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/squirrel/squirrel_12n.jpg	True	True	2	1192016	1780922282778.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	18.409145	pass	783	59	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	185	10	5	1048	sombrero	images_THINGS/object_images/sombrero/sombrero_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sombrero/sombrero_11s.jpg	True	False	1	1195268	1780922289282.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	37.175831	pass	784	47	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	186	10	6	1009	papaya	images_THINGS/object_images/papaya/papaya_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/papaya/papaya_08s.jpg	True	False	1	1198270	1780922295287.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	19.802420	pass	785	8	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	187	10	7	1072	blackberry	images_THINGS/object_images/blackberry/blackberry_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blackberry/blackberry_08s.jpg	True	False	1	1201272	1780922301291.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	37.639111	pass	786	71	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	188	10	8	1089	unicycle	images_THINGS/object_images/unicycle/unicycle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/unicycle/unicycle_08s.jpg	True	False	1	1204274	1780922307295.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	44.984230	pass	787	88	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	189	10	9	1075	filing_cabinet	images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	True	False	1	1207276	1780922313300.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	21.675602	pass	788	74	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	190	10	10	1029	sheep	images_THINGS/object_images/sheep/sheep_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sheep/sheep_06s.jpg	True	False	1	1210028	1780922318805.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	19.299364	pass	789	28	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	191	10	11	1069	rollerblade	images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	True	False	1	1213030	1780922324808.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	16.608431	pass	790	68	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	192	10	12	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	True	2	1215852	1780922330453.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	35.555099	pass	791	125	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	193	10	13	1019	videocassette	images_THINGS/object_images/videocassette/videocassette_07n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/videocassette/videocassette_07n.jpg	True	False	1	1219034	1780922336817.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	15.741220	pass	792	18	val	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	194	10	14	1005	ottoman	images_THINGS/object_images/ottoman/ottoman_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ottoman/ottoman_05s.jpg	True	False	1	1222036	1780922342822.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	52.225266	pass	793	4	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	195	10	15	1116	praying_mantis	images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	True	False	1	1225288	1780922349325.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	18.836224	pass	794	115	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	196	10	16	1022	shoe	images_THINGS/object_images/shoe/shoe_01s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shoe/shoe_01s.jpg	True	False	1	1228290	1780922355329.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	22.999365	pass	795	21	train	4	pass	True	True
P07	P07	lab_data/P07/P07_EEG_recon_2026-06-08_13h33.36.114_image_mapping.json	197	10	17	1066	giraffe	images_THINGS/object_images/giraffe/giraffe_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/giraffe/giraffe_17s.jpg	True	False	1	1231292	1780922361334.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	69.242676	pass	796	65	train	4	pass	True	True
